BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
-1.0515431807041313,-0.034179811284256845,-0.1409836590010987,0.2929870007357399,-0.5314483714365951,-0.4394332777418003,-0.1617673482804725,0.14816002836085457,0.6385708777945975,-0.9118248101915658,0.6296296296296297,-0.6974789915966386,0.14520953453103366,0.03398613579539443,-0.7060445707956574,0.7176256801780445,-0.6666666666666666
0.5873762954119258,-0.35525960717165644,-1.9550784994718158,-0.04361166645458482,-0.0048770621845266905,-0.012778036006893933,0.0680659730743737,0.48206277230577443,0.13146403183052516,-0.12814919584930318,-1.5185185185185186,0.05042016806722689,-3.917132504691872,-0.09614526168332553,0.17418299483797942,-0.783240607541836,0.0
-0.7773821532603559,-0.29579184595063834,-0.4075480245587727,0.1304889489293124,-0.45154111036191114,-0.22273114235123284,-0.07144625153259421,-0.03336566019002603,0.7448671330130523,-0.9252794299403502,-0.6666666666666666,-0.4789915966386555,-0.09845668164197043,0.13268456809401022,-0.5731908463846016,0.9414039488937036,-0.3333333333333333
0.1080340415814201,0.8114677286558268,0.8339585919237263,-0.968661828401529,0.5413594367679828,0.7252354615963688,0.945208266593101,-0.7254192511842275,-0.3854380824921547,0.1479497967501617,0.5555555555555556,0.5714285714285714,-1.157489994319781,-0.5702613973111026,-0.09634570508808904,0.0010982049324756791,0.6666666666666666
-0.9572564050357685,-0.10620641656409613,-0.258751172730373,0.29405241541844407,-0.49174586167459644,-0.3259220537664498,-0.5381583018433024,0.15097237947640874,1.0942814325488823,-1.0131310748083429,0.1111111111111111,-0.907563025210084,0.3365371997957377,0.25106843294016074,-0.1566413329624448,0.8815932148042022,-0.6666666666666666
-0.7802290810412341,-0.17102458178757318,-0.08793200416676347,0.08392568734288426,-0.6070937298964175,-0.2614871328994092,-0.24248051666550188,0.16185365993194667,0.6761185004458032,-0.9385824833180055,0.2962962962962963,-0.5714285714285714,0.5315533164886499,0.44437256192540536,-0.2674277756622483,0.9317879352003278,-0.3333333333333333
0.20401854423416033,0.7946185971209746,0.7820954492817407,-0.8850549618652072,0.4913044532467089,0.680620632481255,0.6089753689711963,-1.0332258233565728,-0.24913538711237934,0.03783414531604357,0.7777777777777778,-0.05042016806722689,-0.9762691328531364,-0.7571956690857787,0.648695446800056,-0.2417006620929761,0.3333333333333333
-0.9488506790367087,0.433919567707853,-0.03109093922913657,0.16518153302574273,-0.08842490599598117,-0.2842905024303339,-0.9012915862949525,0.5866246498753028,-1.4082833368911958,0.4617772043258497,-1.5555555555555556,0.9831932773109243,3.6863290286597947,1.4610531502630268,-1.0548707755355138,0.5208106769482481,1.0
0.3258099695512805,0.7236320326382193,0.8819115636457093,-0.8651043554711766,0.5200845205350512,0.7365149642910028,0.6687044567297608,-0.8479901184435568,-0.17090479579005036,0.09301717681800335,0.8888888888888888,0.36134453781512604,0.25133509792708136,-0.7877101567701723,0.41446352256199964,-0.31090511662203857,0.6666666666666666
0.073048426269227,0.705754532433051,0.9220081441769294,-0.9175115527638554,0.6316133843344541,0.6591848999599658,0.8802118849320986,-0.8767800921877436,-0.19721218660064885,0.12914647648655828,0.25925925925925924,0.08403361344537816,-0.279226854730651,-0.7070169023799889,0.41916424693053034,-0.04060863992280154,0.6666666666666666
0.15986498124867765,0.68602515408288,0.743667125964952,-0.8284450172481408,0.5635789133631484,0.5379725675734393,0.833809701793822,-0.8009320287568363,-0.06427792756633505,-0.08937771671141873,-0.14814814814814814,0.2184873949579832,-0.7110504480220481,-0.8059058916077931,0.6794494827991735,-0.025502993398729145,0.6666666666666666
0.4982420791863327,-0.15452095349810413,-1.6567522454179,0.08334550652255916,-0.11866442186733127,0.14640461988226328,-0.1682962919082852,0.3553337740090075,0.2363246077231289,0.015515148220745583,-1.2962962962962963,-0.10084033613445378,-3.7942324157658556,-0.2740444569771178,-0.04241401593803342,-0.6192702395055277,0.0
-0.9742111520897807,-0.2573007335139147,0.29696373336410786,0.1468595820052429,-0.4967874466680792,-0.3092509473958263,-0.3653139554661093,0.23442365757776715,1.015844181707437,-0.9449189147392222,0.4444444444444444,-0.8907563025210085,-0.47082236083533546,0.2697180984287236,-0.8965030030053206,0.8916796803940455,-0.3333333333333333
0.49341107164472453,-0.16319348912714443,-1.5597912774037856,0.008855897414499651,0.013214378830794038,0.15604717566659312,-0.1839207088103,0.5236041721245548,0.2562238839876787,0.05680479196668731,-0.37037037037037035,-0.12605042016806722,-3.1777117572062097,-0.17940842051514838,0.01713218876701114,-0.6803944664292185,-0.3333333333333333
-0.92548346777588,0.5796964256946355,-0.4993376593295301,0.061009201429433196,-0.04372803660514294,-0.2730076450974412,-0.7388556423601714,0.8025590691319647,-1.3085866415409189,0.5898953893608736,-1.5555555555555556,1.0252100840336134,4.815434985445056,1.6861927604710443,-0.9384464909828439,0.5344346492242066,1.0
-0.7614961857825003,-0.1347113651377833,0.08484166948347216,0.01774638644270017,-0.4387008670995743,-0.4936047970602795,-0.3133345264430035,0.13438083509687107,1.0617807012340141,-0.95279945445472,0.2222222222222222,-0.8823529411764706,0.6877882724713655,0.16468867313851854,-0.028979803417322522,0.8219822286665889,-0.3333333333333333
-0.9425845169493646,0.6399415757674113,-0.6455206700891069,0.059244851146359065,-0.08373354710534921,-0.5011159885581701,-0.8921914793186633,0.873408115853937,-1.5127939368975793,0.43238162041378975,-1.6666666666666667,1.0,2.7767424325120103,1.517095908217324,-1.0453247752928556,0.5707982703546953,0.6666666666666666
0.3441592027781801,-0.3069908468795022,-1.8514411849268413,-0.05430202839020299,0.052044816004567195,0.1969929792014756,-0.03683235378064228,0.45058012534644903,-0.07613678579435022,0.06604204213011662,-0.8888888888888888,0.025210084033613446,-3.9487758565394846,0.06893700228341781,0.19361816589414585,-0.6124733421589299,0.0
-0.8344111383923831,0.5439181129480781,-0.17416283318929618,-0.025007074446815446,-0.11061621438877176,-0.28815682039727464,-0.9490798102519254,0.7523272291003321,-1.7007883820846315,0.47297104575591953,-1.962962962962963,0.9747899159663865,3.9477277389221075,1.528576898306426,-1.392603752060742,0.6395078424780494,0.6666666666666666
-0.9358751470469682,0.6077676779565498,-0.4995186248700438,-0.03131407543764269,-0.006805233461654119,-0.5088801311116274,-0.9340146168539945,0.5762898485158099,-1.4669305069086114,0.5535763804891786,-1.7407407407407407,0.8907563025210085,3.216270300267485,1.2348911269360179,-1.2123500177622155,0.4301426472050403,0.6666666666666666
0.0974212425173652,0.7362161452438147,0.8796098544674944,-0.8537246877330508,0.49537438338382966,0.7136256030542029,0.4063844234362617,-0.91567982493202,0.04657882449535571,0.02887163850614107,0.8148148148148148,0.31092436974789917,-0.49758903160392093,-0.6437771855391587,0.3074602211120244,-0.0566803260121857,0.3333333333333333
0.12120413669532291,0.7010365314589796,0.7891472675166444,-0.8898024401895192,0.5228414702557561,0.9365402974823477,0.9398791690045795,-1.1074654398130928,-0.22375054349959636,0.02732255789498439,0.2962962962962963,0.2184873949579832,-0.02998250829796816,-0.6441651913042078,0.3057492946434258,-0.06235509775100142,0.6666666666666666
0.1176913984368162,0.7878924954672939,0.744949776501922,-0.8622674426615601,0.5262933177678834,0.7504188057274211,0.6941303171616969,-0.9869826158639896,-0.18393616492417034,0.11301349905516096,0.25925925925925924,0.03361344537815126,-0.15080733279373576,-0.7737874009052412,0.5382784691256295,-0.2264674129767587,0.3333333333333333
0.08335777103529803,0.7080869724170895,0.8590554560933084,-0.9286772331910788,0.5346327606123212,0.7798338046614041,0.8185503245524053,-0.6994873238609493,-0.5408106469976338,-0.008604230061965736,0.7777777777777778,0.03361344537815126,0.48421244724280244,-0.9098742894504273,0.2597144320591953,-0.0479071994362158,0.6666666666666666
0.07481533857553407,0.8167287406793636,0.9319647743542013,-0.8699756050717337,0.5966468128426059,0.6040216340525382,0.7831356713825052,-0.5752872598986263,-0.13728176837291298,0.20791462190210191,0.48148148148148145,0.23529411764705882,-0.23736354049423164,-0.8910219396383644,0.6699217038424188,-0.1694603203075843,0.3333333333333333
0.14173721623127486,0.7149797241170543,0.7297434032552812,-0.9390494812394651,0.48152051794764456,0.6167368747174681,0.9618387799305702,-0.47488927386740026,-0.09599186823653619,0.23392926404147063,0.3333333333333333,0.6470588235294118,0.1757537875923853,-0.7221767303790841,0.8491173550035869,-0.049053302643406016,0.6666666666666666
0.036141868955432525,0.8531730969842195,0.7179830142575532,-0.9705324026765622,0.5312395469347996,0.6444725199206547,0.7235963795478668,-0.6291390857049967,-0.36039673906092917,0.05402545393617315,0.37037037037037035,-0.24369747899159663,0.36396650750345994,-0.7291442888171539,0.416297145741174,-0.31504729944224835,0.6666666666666666
-0.8274524683359876,-0.1675449284850505,-0.35602356021082854,0.25882682861565953,-0.4379560488931473,-0.3386883891193699,-0.1244453732033633,-0.2168146234260535,1.037299245656967,-0.9373901749263129,0.2222222222222222,-0.907563025210084,0.14802024763817034,0.3478286349586265,-0.5480679609726565,0.6687569032819792,-0.6666666666666666
-0.8972354306926711,-0.21983256086496392,-0.2254114007832692,0.15495607821913057,-0.5309314302965573,-0.29481618939627496,-0.14475338516704822,-0.09761217409232971,0.6185750342940735,-1.0071798578428588,-0.07407407407407407,-0.9327731092436975,0.8527129575485893,0.4480772557217981,-0.09634570508808904,0.9065990109965668,-0.6666666666666666
0.23444565060426387,0.7274372183014195,1.1755231466561822,-0.9417776956957019,0.5607257510694721,0.663789880547104,0.6855482103061467,-0.44001214595453514,-0.13827231470816648,0.12071256298288636,0.07407407407407407,0.5294117647058824,0.10503017306440982,-0.7671573660055677,0.4032948025354607,-0.0876721977607606,0.6666666666666666
0.2569718630278569,0.857265622419517,0.6500057456073457,-0.9773471081131635,0.6360824316655568,0.8013313732853248,0.6020499103266703,-0.9897181652557502,-0.3574491887275523,0.06235354311354415,0.7407407407407407,-0.07563025210084033,0.5584408080919822,-1.0383145232909767,0.14266890313166455,-0.09779622405911584,0.6666666666666666
0.26175069143262725,0.959520275164584,0.6031477733526325,-0.771239944175916,0.6655362999642949,0.5261735162540224,0.8799839691499572,-0.9938383865893212,0.019755734867802896,0.0717627411716849,0.2222222222222222,0.06722689075630252,0.11380322551514979,-0.957000834645228,0.4125317425658366,-0.14296872322014684,0.6666666666666666
-0.8023543400691009,-0.28544336077401955,-0.08659378956054334,0.18422763203180328,-0.4432398913597107,-0.3707746091518568,0.03636594509792705,0.12433730093585314,0.7448249967227412,-0.9330585342210092,0.037037037037037035,-1.2436974789915967,-0.049511958057209746,0.21158437100217709,-0.09252108276064504,0.7745530999729789,-0.3333333333333333
0.2994908654113924,0.5991778374103487,1.0035875443115745,-0.7915288461570256,0.6399390343858891,0.7415047722417839,0.6291459965840327,-0.7589956080390265,-0.23873401967248745,0.24587439301757097,0.4074074074074074,0.03361344537815126,0.6656192800505336,-0.7481055711302035,0.5510035718689447,-0.11381592062714029,0.6666666666666666
-0.822894450030594,-0.19683869733510873,-0.12713080967453697,0.1485485370799305,-0.522061909816235,-0.3868578906748624,-0.21387596777266707,0.2649883641262921,0.6456779605190087,-0.913158327600835,-0.07407407407407407,-0.5714285714285714,1.1897698090048636,0.12542464829826838,-0.22022088800040188,0.7663668979586632,-0.6666666666666666
